Fecha,PrecioApertura,PrecioMaximo,PrecioMinimo,PrecioCierre,Volumen
1974-02-14,0.8627,0.8627,0.8381,0.8434,396800
1974-02-15,0.8434,0.8732,0.8434,0.8521,417600
1974-02-19,0.8732,0.8996,0.8732,0.8873,739200
1974-02-20,0.8873,0.9295,0.8873,0.9295,539200
1974-02-21,0.9347,0.9664,0.9347,0.9664,382400
1974-02-22,0.9646,0.9646,0.9418,0.9488,329600
1974-02-25,0.9488,0.9664,0.9347,0.9435,174400
1974-02-26,0.9435,0.9734,0.9418,0.9734,235200
1974-02-27,0.9734,0.9804,0.9558,0.9664,403200
1974-02-28,0.9664,0.9664,0.9523,0.9593,225600
1974-03-01,0.9505,0.9505,0.9347,0.9418,254400
1974-03-04,0.9418,0.9664,0.9365,0.9664,390400
1974-03-05,0.9681,0.9822,0.9681,0.9769,356800
1974-03-06,0.9769,0.9839,0.9734,0.9839,227200
1974-03-07,0.9839,0.9839,0.9646,0.9646,272000
1974-03-08,0.9646,0.9822,0.9505,0.9822,596800
1974-03-11,0.9822,1.005,0.9664,0.9839,473600
1974-03-12,0.9839,0.9962,0.9822,0.991,316800
1974-03-13,0.991,1.0156,0.9839,1.0068,523200
1974-03-14,1.0068,1.0314,1.0068,1.0314,374400
1974-03-15,1.0296,1.0296,1.012,1.0226,144000
1974-03-18,1.0226,1.0226,1.0068,1.0208,174400
1974-03-19,1.0208,1.0226,1.005,1.0173,172800
1974-03-20,1.0173,1.0366,1.0156,1.0366,428800
1974-03-21,1.0366,1.0401,1.0314,1.0314,121600
1974-03-22,1.0314,1.0366,1.0296,1.0366,174400
1974-03-25,1.0314,1.0314,1.0243,1.0279,92800
1974-03-26,1.0279,1.0366,1.0243,1.0366,227200
1974-03-27,1.0366,1.0419,1.0243,1.0419,353600
1974-03-28,1.0401,1.0401,1.0015,1.0015,358400
1974-03-29,1.0015,1.0085,0.991,0.991,246400
1974-04-01,0.9892,0.9892,0.9751,0.9839,147200
1974-04-02,0.9839,0.991,0.9769,0.9804,182400
